FUNDING,name,State
179831,aging,CALIFORNIA
9e4,immune,CALIFORNIA
56118,tumor,CALIFORNIA
797158,aging,CALIFORNIA
291763,tumor,CALIFORNIA
770689,brain,CALIFORNIA
470075,aging,CALIFORNIA
54294,aging,CALIFORNIA
392500,brain,CALIFORNIA
125600,brain,CALIFORNIA
299730,brain,CALIFORNIA
568329,hiv,CALIFORNIA
316354,aging,CALIFORNIA
179540,aging,CALIFORNIA
393868,aging,CALIFORNIA
2239851,aging,CALIFORNIA
319550,breast,CALIFORNIA
290545,hiv,CALIFORNIA
336875,brain,CALIFORNIA
77e3,brain,CALIFORNIA
625546,hiv,CALIFORNIA
192500,hiv,CALIFORNIA
189216,hiv,CALIFORNIA
319550,tumor,CALIFORNIA
222790,hiv,CALIFORNIA
107290,aging,CALIFORNIA
417854,brain,CALIFORNIA
192500,aging,CALIFORNIA
231e3,immune,CALIFORNIA
337374,brain,CALIFORNIA
184044,aging,CALIFORNIA
19985,aging,CALIFORNIA
37074,aging,CALIFORNIA
594753,stress,CALIFORNIA
482270,tumor,CALIFORNIA
374377,brain,CALIFORNIA
489658,hiv,CALIFORNIA
216844,hiv,CALIFORNIA
346500,hiv,CALIFORNIA
377205,immune,CALIFORNIA
195675,aging,CALIFORNIA
450097,hiv,CALIFORNIA
231e3,hiv,CALIFORNIA
231e3,brain,CALIFORNIA
141750,hiv,CALIFORNIA
178016,hiv,CALIFORNIA
56118,aging,CALIFORNIA
386333,hiv,CALIFORNIA
553968,hiv,CALIFORNIA
2e4,hiv,CALIFORNIA
519471,brain,CALIFORNIA
548574,brain,CALIFORNIA
203280,aging,CALIFORNIA
56118,brain,CALIFORNIA
126900,stress,CALIFORNIA
761247,brain,CALIFORNIA
231e3,aging,CALIFORNIA
171461,stress,CALIFORNIA
385e3,immune,CALIFORNIA
3857849,hiv,CALIFORNIA
192500,hiv,CALIFORNIA
494945,brain,CALIFORNIA
152565,aging,CALIFORNIA
568473,aging,CALIFORNIA
1e5,stress,CALIFORNIA
229139,aging,CALIFORNIA
352275,tumor,CALIFORNIA
54294,alcohol,CALIFORNIA
556923,immune,CALIFORNIA
346500,alcohol,CALIFORNIA
793832,breast,CALIFORNIA
645378,hiv,CALIFORNIA
179988,hiv,CALIFORNIA
666998,aging,CALIFORNIA
189108,hiv,CALIFORNIA
319550,tumor,CALIFORNIA
1728354,immune,CALIFORNIA
502005,brain,CALIFORNIA
99797,hiv,CALIFORNIA
671438,hiv,CALIFORNIA
155252,brain,CALIFORNIA
170961,brain,CALIFORNIA
331100,aging,CALIFORNIA
192500,brain,CALIFORNIA
352275,lung,CALIFORNIA
440004,hiv,CALIFORNIA
645570,brain,CALIFORNIA
556615,breast,CALIFORNIA
329691,brain,CALIFORNIA
221375,alcohol,CALIFORNIA
647634,aging,CALIFORNIA
200472,hiv,CALIFORNIA
338800,immune,CALIFORNIA
95445,hiv,CALIFORNIA
136417,hiv,CALIFORNIA
438346,hiv,CALIFORNIA
374408,hiv,CALIFORNIA
1939552,immune,CALIFORNIA
37371,brain,CALIFORNIA
804190,aging,CALIFORNIA
231e3,diabetes,CALIFORNIA
383191,immune,CALIFORNIA
222790,aging,CALIFORNIA
262806,stress,CALIFORNIA
197321,aging,CALIFORNIA
173880,lung,CALIFORNIA
308e3,diabetes,CALIFORNIA
270337,hiv,CALIFORNIA
408242,hiv,CALIFORNIA
25543,diabetes,CALIFORNIA
192500,hiv,CALIFORNIA
198266,hiv,CALIFORNIA
192500,aging,CALIFORNIA
385e3,hiv,CALIFORNIA
324526,tumor,CALIFORNIA
341222,hiv,CALIFORNIA
560220,hiv,CALIFORNIA
333454,brain,CALIFORNIA
333245,breast,CALIFORNIA
126544,aging,CALIFORNIA
231e3,aging,CALIFORNIA
175e4,hiv,CALIFORNIA
585018,aging,CALIFORNIA
712958,brain,CALIFORNIA
152917,alcohol,CALIFORNIA
2344519,hiv,CALIFORNIA
322650,hiv,CALIFORNIA
59970,hiv,CALIFORNIA
686219,brain,CALIFORNIA
49140,diabetes,CALIFORNIA
319415,diabetes,CALIFORNIA
228690,immune,CALIFORNIA
504125,hiv,CALIFORNIA
431832,diabetes,CALIFORNIA
329691,brain,CALIFORNIA
33186,aging,CALIFORNIA
614347,hiv,CALIFORNIA
5e4,aging,CALIFORNIA
598511,hiv,CALIFORNIA
319550,hiv,CALIFORNIA
337948,aging,CALIFORNIA
782956,breast,CALIFORNIA
288238,hiv,CALIFORNIA
501801,brain,CALIFORNIA
154e3,hiv,CALIFORNIA
86429,tumor,CALIFORNIA
319550,breast,CALIFORNIA
148157,hiv,CALIFORNIA
52542,aging,CALIFORNIA
295779,hiv,CALIFORNIA
192500,aging,CALIFORNIA
93771,hiv,CALIFORNIA
886481,stress,CALIFORNIA
526544,hiv,CALIFORNIA
6e4,hiv,CALIFORNIA
436100,tumor,CALIFORNIA
119002,aging,CALIFORNIA
447952,immune,CALIFORNIA
319550,tumor,CALIFORNIA
56118,brain,CALIFORNIA
668024,breast,CALIFORNIA
159998,hiv,CALIFORNIA
615980,stress,CALIFORNIA
115500,immune,CALIFORNIA
192500,hiv,CALIFORNIA
192500,immune,CALIFORNIA
426998,stress,CALIFORNIA
271048,hiv,CALIFORNIA
346500,lung,CALIFORNIA
352275,aging,CALIFORNIA
421873,hiv,CALIFORNIA
159425,aging,CALIFORNIA
256667,tumor,CALIFORNIA
68790,stress,CALIFORNIA
152960,aging,CALIFORNIA
77e4,brain,CALIFORNIA
439521,hiv,CALIFORNIA
192500,lung,CALIFORNIA
385e3,hiv,CALIFORNIA
346500,immune,CALIFORNIA
348521,hiv,CALIFORNIA
385e3,hiv,CALIFORNIA
118360,lung,CALIFORNIA
77e3,diabetes,CALIFORNIA
434795,diabetes,CALIFORNIA
118249,stress,CALIFORNIA
248525,aging,CALIFORNIA
294500,stress,CALIFORNIA
55906,breast,CALIFORNIA
170001,immune,CALIFORNIA
68209,immune,CALIFORNIA
195599,aging,CALIFORNIA
1398413,aging,CALIFORNIA
305766,aging,CALIFORNIA
1341182,brain,CALIFORNIA
163622,aging,CALIFORNIA
167779,hiv,CALIFORNIA
427498,alcohol,CALIFORNIA
493995,lung,CALIFORNIA
561387,aging,CALIFORNIA
641364,hiv,CALIFORNIA
15e3,brain,CALIFORNIA
361594,aging,CALIFORNIA
182090,alcohol,CALIFORNIA
610446,hiv,CALIFORNIA
187553,hiv,CALIFORNIA
450965,stress,CALIFORNIA
354563,tumor,CALIFORNIA
191812,hiv,CALIFORNIA
494407,aging,CALIFORNIA
180964,hiv,CALIFORNIA
1097253,aging,CALIFORNIA
297242,stress,CALIFORNIA
397450,hiv,CALIFORNIA
348750,aging,CALIFORNIA
654483,hiv,CALIFORNIA
638073,hiv,CALIFORNIA
344657,alcohol,CALIFORNIA
321625,tumor,CALIFORNIA
464225,immune,CALIFORNIA
856447,brain,CALIFORNIA
372888,tumor,CALIFORNIA
563114,aging,CALIFORNIA
401424,aging,CALIFORNIA
353250,alcohol,CALIFORNIA
1162500,hiv,CALIFORNIA
344875,alcohol,CALIFORNIA
188824,hiv,CALIFORNIA
766398,hiv,CALIFORNIA
35243,tumor,CALIFORNIA
186e4,aging,CALIFORNIA
168363,hiv,CALIFORNIA
383625,brain,CALIFORNIA
657904,aging,CALIFORNIA
420176,tumor,CALIFORNIA
2684515,immune,CALIFORNIA
402965,aging,CALIFORNIA
52542,alcohol,CALIFORNIA
116250,aging,CALIFORNIA
193750,aging,CALIFORNIA
593680,aging,CALIFORNIA
357419,brain,CALIFORNIA
479093,brain,CALIFORNIA
641612,hiv,CALIFORNIA
249e3,alcohol,CALIFORNIA
354563,breast,CALIFORNIA
427566,hiv,CALIFORNIA
373869,tumor,CALIFORNIA
740176,aging,CALIFORNIA
181182,aging,CALIFORNIA
246151,hiv,CALIFORNIA
116250,aging,CALIFORNIA
480520,brain,CALIFORNIA
541435,hiv,CALIFORNIA
321625,tumor,CALIFORNIA
267696,tumor,CALIFORNIA
232500,brain,CALIFORNIA
1943511,diabetes,CALIFORNIA
36540,diabetes,CALIFORNIA
291209,hiv,CALIFORNIA
382187,brain,CALIFORNIA
1862886,brain,CALIFORNIA
556581,brain,CALIFORNIA
186299,hiv,CALIFORNIA
180149,aging,CALIFORNIA
316200,stress,CALIFORNIA
348750,immune,CALIFORNIA
26088,diabetes,CALIFORNIA
446701,tumor,CALIFORNIA
432354,aging,CALIFORNIA
181135,hiv,CALIFORNIA
153078,hiv,CALIFORNIA
571718,alcohol,CALIFORNIA
1095739,aging,CALIFORNIA
778122,hiv,CALIFORNIA
331313,tumor,CALIFORNIA
387500,lung,CALIFORNIA
220853,hiv,CALIFORNIA
1723084,hiv,CALIFORNIA
387500,brain,CALIFORNIA
368125,hiv,CALIFORNIA
592751,aging,CALIFORNIA
387500,hiv,CALIFORNIA
767250,hiv,CALIFORNIA
144437,brain,CALIFORNIA
170657,hiv,CALIFORNIA
193750,tumor,CALIFORNIA
28450,lung,CALIFORNIA
36374,hiv,CALIFORNIA
2305590,aging,CALIFORNIA
137902,hiv,CALIFORNIA
599873,brain,CALIFORNIA
232680,hiv,CALIFORNIA
149818,brain,CALIFORNIA
681572,hiv,CALIFORNIA
98431,hiv,CALIFORNIA
457605,diabetes,CALIFORNIA
479376,aging,CALIFORNIA
232500,aging,CALIFORNIA
511450,aging,CALIFORNIA
15523,immune,CALIFORNIA
2204004,aging,CALIFORNIA
169161,hiv,CALIFORNIA
339063,brain,CALIFORNIA
302887,hiv,CALIFORNIA
36209,tumor,CALIFORNIA
203256,hiv,CALIFORNIA
172631,hiv,CALIFORNIA
229750,stress,CALIFORNIA
321625,breast,CALIFORNIA
767250,hiv,CALIFORNIA
134013,hiv,CALIFORNIA
308004,breast,CALIFORNIA
505722,alcohol,CALIFORNIA
592999,diabetes,CALIFORNIA
436066,hiv,CALIFORNIA
708800,hiv,CALIFORNIA
344875,diabetes,CALIFORNIA
703997,hiv,CALIFORNIA
180136,hiv,CALIFORNIA
232500,aging,CALIFORNIA
56118,tumor,CALIFORNIA
413713,brain,CALIFORNIA
908650,lung,CALIFORNIA
180360,hiv,CALIFORNIA
187943,hiv,CALIFORNIA
232500,brain,CALIFORNIA
184459,tumor,CALIFORNIA
456673,lung,CALIFORNIA
38423,alcohol,CALIFORNIA
2074220,hiv,CALIFORNIA
387500,tumor,CALIFORNIA
627377,hiv,CALIFORNIA
56118,tumor,CALIFORNIA
423156,brain,CALIFORNIA
232500,hiv,CALIFORNIA
830934,aging,CALIFORNIA
33311,hiv,CALIFORNIA
980060,hiv,CALIFORNIA
245500,brain,CALIFORNIA
597883,brain,CALIFORNIA
397143,aging,CALIFORNIA
113091,aging,CALIFORNIA
321625,brain,CALIFORNIA
125604,aging,CALIFORNIA
632496,aging,CALIFORNIA
387500,aging,CALIFORNIA
824605,alcohol,CALIFORNIA
492319,brain,CALIFORNIA
133527,hiv,CALIFORNIA
183243,hiv,CALIFORNIA
336419,alcohol,CALIFORNIA
6e5,aging,CALIFORNIA
323363,diabetes,CALIFORNIA
219048,hiv,CALIFORNIA
587526,hiv,CALIFORNIA
108e3,immune,CALIFORNIA
10572,breast,CALIFORNIA
36569,breast,CALIFORNIA
340217,aging,CALIFORNIA
201e3,breast,CALIFORNIA
328313,brain,CALIFORNIA
190561,hiv,CALIFORNIA
678375,diabetes,CALIFORNIA
2534255,lung,CALIFORNIA
352975,tumor,CALIFORNIA
384363,stress,CALIFORNIA
396250,lung,CALIFORNIA
119463,immune,CALIFORNIA
160773,tumor,CALIFORNIA
237750,aging,CALIFORNIA
182617,lung,CALIFORNIA
493296,brain,CALIFORNIA
79250,hiv,CALIFORNIA
252250,hiv,CALIFORNIA
350161,alcohol,CALIFORNIA
198125,brain,CALIFORNIA
323614,brain,CALIFORNIA
420452,breast,CALIFORNIA
476881,hiv,CALIFORNIA
545362,stress,CALIFORNIA
622068,brain,CALIFORNIA
470631,tumor,CALIFORNIA
60702,alcohol,CALIFORNIA
124900,brain,CALIFORNIA
186957,diabetes,CALIFORNIA
356528,hiv,CALIFORNIA
2006093,brain,CALIFORNIA
197640,lung,CALIFORNIA
765381,hiv,CALIFORNIA
35014,hiv,CALIFORNIA
295372,hiv,CALIFORNIA
181528,hiv,CALIFORNIA
3764602,immune,CALIFORNIA
385974,lung,CALIFORNIA
382769,hiv,CALIFORNIA
181775,aging,CALIFORNIA
216768,breast,CALIFORNIA
650166,hiv,CALIFORNIA
694735,hiv,CALIFORNIA
237750,aging,CALIFORNIA
929349,stress,CALIFORNIA
109836,hiv,CALIFORNIA
189714,diabetes,CALIFORNIA
183707,hiv,CALIFORNIA
194690,hiv,CALIFORNIA
386862,immune,CALIFORNIA
451725,immune,CALIFORNIA
161894,tumor,CALIFORNIA
968380,hiv,CALIFORNIA
384550,lung,CALIFORNIA
834188,brain,CALIFORNIA
182596,hiv,CALIFORNIA
605678,hiv,CALIFORNIA
198577,lung,CALIFORNIA
171612,stress,CALIFORNIA
176066,aging,CALIFORNIA
237750,hiv,CALIFORNIA
697712,hiv,CALIFORNIA
2170035,aging,CALIFORNIA
143014,immune,CALIFORNIA
56118,hiv,CALIFORNIA
317e3,alcohol,CALIFORNIA
602826,aging,CALIFORNIA
602422,hiv,CALIFORNIA
238126,aging,CALIFORNIA
396250,aging,CALIFORNIA
466713,hiv,CALIFORNIA
530276,aging,CALIFORNIA
290307,aging,CALIFORNIA
184127,stress,CALIFORNIA
35758,hiv,CALIFORNIA
616676,lung,CALIFORNIA
617048,aging,CALIFORNIA
346719,brain,CALIFORNIA
37649,hiv,CALIFORNIA
68595,stress,CALIFORNIA
353865,brain,CALIFORNIA
130038,brain,CALIFORNIA
489862,hiv,CALIFORNIA
15e4,stress,CALIFORNIA
194260,hiv,CALIFORNIA
183276,hiv,CALIFORNIA
826769,hiv,CALIFORNIA
1938153,aging,CALIFORNIA
237750,lung,CALIFORNIA
177012,tumor,CALIFORNIA
317e3,immune,CALIFORNIA
206843,aging,CALIFORNIA
675278,aging,CALIFORNIA
337659,immune,CALIFORNIA
358110,alcohol,CALIFORNIA
260622,alcohol,CALIFORNIA
167400,immune,CALIFORNIA
550390,brain,CALIFORNIA
67405,stress,CALIFORNIA
348700,immune,CALIFORNIA
3247823,aging,CALIFORNIA
386250,immune,CALIFORNIA
410902,lung,CALIFORNIA
592590,brain,CALIFORNIA
423419,hiv,CALIFORNIA
578390,immune,CALIFORNIA
396250,immune,CALIFORNIA
396250,lung,CALIFORNIA
181443,hiv,CALIFORNIA
751471,hiv,CALIFORNIA
536260,lung,CALIFORNIA
458095,hiv,CALIFORNIA
2377500,hiv,CALIFORNIA
37649,breast,CALIFORNIA
101359,hiv,CALIFORNIA
2196358,aging,CALIFORNIA
293606,alcohol,CALIFORNIA
734748,aging,CALIFORNIA
381625,immune,CALIFORNIA
35092,hiv,CALIFORNIA
230730,aging,CALIFORNIA
296876,hiv,CALIFORNIA
5547114,hiv,CALIFORNIA
396250,immune,CALIFORNIA
1026442,breast,CALIFORNIA
2377500,tumor,CALIFORNIA
362040,brain,CALIFORNIA
631547,brain,CALIFORNIA
767524,hiv,CALIFORNIA
497317,breast,CALIFORNIA
350560,brain,CALIFORNIA
1404047,alcohol,CALIFORNIA
1112597,brain,CALIFORNIA
1648456,hiv,CALIFORNIA
362569,immune,CALIFORNIA
203419,hiv,CALIFORNIA
1220604,brain,CALIFORNIA
403939,breast,CALIFORNIA
183979,brain,CALIFORNIA
686017,hiv,CALIFORNIA
199775,hiv,CALIFORNIA
4115106,hiv,CALIFORNIA
197333,immune,CALIFORNIA
86987,diabetes,CALIFORNIA
466092,brain,CALIFORNIA
181120,aging,CALIFORNIA
174350,brain,CALIFORNIA
699854,hiv,CALIFORNIA
237750,aging,CALIFORNIA
386250,lung,CALIFORNIA
90514,hiv,CALIFORNIA
198125,hiv,CALIFORNIA
1691347,diabetes,CALIFORNIA
323043,aging,CALIFORNIA
131490,lung,CALIFORNIA
385635,hiv,CALIFORNIA
496336,lung,CALIFORNIA
367331,aging,CALIFORNIA
655395,aging,CALIFORNIA
96950,aging,CALIFORNIA
157054,hiv,CALIFORNIA
64146,lung,CALIFORNIA
198125,hiv,CALIFORNIA
135378,stress,CALIFORNIA
60618,alcohol,CALIFORNIA
185976,hiv,CALIFORNIA
183349,lung,CALIFORNIA
275996,aging,CALIFORNIA
1194567,hiv,CALIFORNIA
361776,aging,CALIFORNIA
254677,hiv,CALIFORNIA
176320,hiv,CALIFORNIA
342701,lung,CALIFORNIA
328888,breast,CALIFORNIA
249e3,stress,CALIFORNIA
667330,stress,CALIFORNIA
396250,brain,CALIFORNIA
491345,diabetes,CALIFORNIA
155790,immune,CALIFORNIA
612052,hiv,CALIFORNIA
514266,aging,CALIFORNIA
69977,aging,CALIFORNIA
376749,aging,CALIFORNIA
551046,lung,CALIFORNIA
489432,diabetes,CALIFORNIA
193729,hiv,CALIFORNIA
206843,tumor,CALIFORNIA
840750,brain,CALIFORNIA
243559,hiv,CALIFORNIA
198612,brain,CALIFORNIA
198125,aging,CALIFORNIA
667728,hiv,CALIFORNIA
356625,diabetes,CALIFORNIA
346719,brain,CALIFORNIA
618506,immune,CALIFORNIA
2366154,immune,CALIFORNIA
606419,hiv,CALIFORNIA
178239,breast,CALIFORNIA
305126,hiv,CALIFORNIA
118771,lung,CALIFORNIA
159840,lung,CALIFORNIA
935579,hiv,CALIFORNIA
596608,brain,CALIFORNIA
1528517,immune,CALIFORNIA
196815,hiv,CALIFORNIA
171103,hiv,CALIFORNIA
370554,tumor,CALIFORNIA
347648,hiv,CALIFORNIA
346719,tumor,CALIFORNIA
501418,hiv,CALIFORNIA
1118082,aging,CALIFORNIA
362569,lung,CALIFORNIA
199364,lung,CALIFORNIA
171720,aging,CALIFORNIA
72656,diabetes,CALIFORNIA
1662641,diabetes,CALIFORNIA
3929597,hiv,CALIFORNIA
56118,immune,CALIFORNIA
66354,alcohol,CALIFORNIA
179274,diabetes,CALIFORNIA
198125,brain,CALIFORNIA
466923,brain,CALIFORNIA
173880,brain,CALIFORNIA
379598,hiv,CALIFORNIA
35491,breast,CALIFORNIA
618424,hiv,CALIFORNIA
604473,hiv,CALIFORNIA
560115,stress,CALIFORNIA
400691,brain,CALIFORNIA
203688,immune,CALIFORNIA
198125,hiv,CALIFORNIA
554596,lung,CALIFORNIA
54e3,alcohol,CALIFORNIA
168386,aging,CALIFORNIA
383817,tumor,CALIFORNIA
447804,hiv,CALIFORNIA
177956,hiv,CALIFORNIA
224397,hiv,CALIFORNIA
231996,aging,CALIFORNIA
5500,brain,CALIFORNIA
617686,diabetes,CALIFORNIA
198125,aging,CALIFORNIA
185824,aging,CALIFORNIA
597359,hiv,CALIFORNIA
171151,immune,CALIFORNIA
235196,tumor,CALIFORNIA
46392,aging,CALIFORNIA
722287,hiv,CALIFORNIA
79250,hiv,CALIFORNIA
14e3,immune,CALIFORNIA
367546,diabetes,CALIFORNIA
133956,hiv,CALIFORNIA
787905,hiv,CALIFORNIA
35491,lung,CALIFORNIA
456634,aging,CALIFORNIA
374330,stress,CALIFORNIA
702132,lung,CALIFORNIA
1239970,brain,CALIFORNIA
54294,hiv,CALIFORNIA
740979,hiv,CALIFORNIA
164023,aging,CALIFORNIA
56799,alcohol,CALIFORNIA
1871804,hiv,CALIFORNIA
277895,brain,CALIFORNIA
346719,brain,CALIFORNIA
395456,aging,CALIFORNIA
422163,tumor,CALIFORNIA
396250,tumor,CALIFORNIA
266988,hiv,CALIFORNIA
172369,tumor,CALIFORNIA
198125,hiv,CALIFORNIA
121366,hiv,CALIFORNIA
336813,aging,CALIFORNIA
134980,hiv,CALIFORNIA
371388,hiv,CALIFORNIA
362569,breast,CALIFORNIA
396250,immune,CALIFORNIA
367565,immune,CALIFORNIA
3613499,brain,CALIFORNIA
346827,lung,CALIFORNIA
15e3,hiv,CALIFORNIA
936457,immune,CALIFORNIA
298554,tumor,CALIFORNIA
649355,breast,CALIFORNIA
344738,diabetes,CALIFORNIA
460280,hiv,CALIFORNIA
378631,brain,CALIFORNIA
628346,aging,CALIFORNIA
51419,aging,CALIFORNIA
183864,diabetes,CALIFORNIA
526778,brain,CALIFORNIA
35080,lung,CALIFORNIA
756117,hiv,CALIFORNIA
8467,brain,CALIFORNIA
231750,aging,CALIFORNIA
193125,brain,CALIFORNIA
689264,aging,CALIFORNIA
666812,brain,CALIFORNIA
231750,diabetes,CALIFORNIA
568356,breast,CALIFORNIA
37775,aging,CALIFORNIA
368625,brain,CALIFORNIA
500211,aging,CALIFORNIA
25996,aging,CALIFORNIA
694509,aging,CALIFORNIA
261386,aging,CALIFORNIA
36908,stress,CALIFORNIA
179395,aging,CALIFORNIA
416812,aging,CALIFORNIA
231750,aging,CALIFORNIA
162e3,tumor,CALIFORNIA
1645472,aging,CALIFORNIA
229432,aging,CALIFORNIA
528980,stress,CALIFORNIA
269941,aging,CALIFORNIA
117626,brain,CALIFORNIA
330434,aging,CALIFORNIA
721594,aging,CALIFORNIA
355650,brain,CALIFORNIA
301969,brain,CALIFORNIA
431012,aging,CALIFORNIA
77250,hiv,CALIFORNIA
263980,alcohol,CALIFORNIA
313372,tumor,CALIFORNIA
34920,aging,CALIFORNIA
295900,hiv,CALIFORNIA
316725,aging,CALIFORNIA
149810,brain,CALIFORNIA
242544,breast,CALIFORNIA
438649,brain,CALIFORNIA
231750,brain,CALIFORNIA
71074,tumor,CALIFORNIA
408738,immune,CALIFORNIA
36736,stress,CALIFORNIA
328431,brain,CALIFORNIA
175307,aging,Others
1156988,aging,ILLINOIS
67010,aging,ILLINOIS
554788,diabetes,ILLINOIS
527164,immune,ILLINOIS
178412,diabetes,ILLINOIS
28601,diabetes,ILLINOIS
165900,lung,ILLINOIS
237e3,immune,ILLINOIS
231385,tumor,ILLINOIS
43576,breast,ILLINOIS
83718,aging,ILLINOIS
43576,brain,ILLINOIS
389432,immune,ILLINOIS
581507,tumor,ILLINOIS
191932,stress,ILLINOIS
389432,stress,ILLINOIS
508411,diabetes,ILLINOIS
43576,breast,ILLINOIS
206190,immune,ILLINOIS
741615,brain,ILLINOIS
111690,tumor,ILLINOIS
389432,immune,ILLINOIS
55300,diabetes,ILLINOIS
488977,breast,ILLINOIS
423783,immune,ILLINOIS
233579,breast,ILLINOIS
487324,aging,ILLINOIS
228925,aging,ILLINOIS
181759,hiv,ILLINOIS
237e3,lung,ILLINOIS
421346,immune,ILLINOIS
395e3,lung,ILLINOIS
206368,aging,ILLINOIS
163944,immune,ILLINOIS
642751,hiv,ILLINOIS
42340,hiv,ILLINOIS
305612,stress,ILLINOIS
8437,hiv,ILLINOIS
43576,immune,ILLINOIS
1217712,diabetes,ILLINOIS
6e4,aging,ILLINOIS
227372,immune,ILLINOIS
33570,stress,ILLINOIS
467847,diabetes,ILLINOIS
345625,stress,ILLINOIS
398868,hiv,ILLINOIS
316e3,brain,ILLINOIS
376440,aging,ILLINOIS
288325,tumor,ILLINOIS
428565,diabetes,ILLINOIS
339421,lung,ILLINOIS
45076,breast,ILLINOIS
64146,stress,ILLINOIS
262545,diabetes,ILLINOIS
197500,aging,ILLINOIS
378423,diabetes,ILLINOIS
327850,tumor,ILLINOIS
176083,diabetes,ILLINOIS
488935,aging,ILLINOIS
294785,aging,ILLINOIS
607490,alcohol,ILLINOIS
503706,breast,ILLINOIS
389432,lung,ILLINOIS
327850,tumor,ILLINOIS
412139,brain,ILLINOIS
122242,alcohol,ILLINOIS
425129,tumor,ILLINOIS
250486,diabetes,ILLINOIS
323229,tumor,ILLINOIS
563112,diabetes,ILLINOIS
237e3,diabetes,ILLINOIS
227125,alcohol,ILLINOIS
58002,stress,ILLINOIS
439768,stress,ILLINOIS
312050,lung,OHIO
327850,breast,OHIO
295229,hiv,OHIO
130915,stress,OHIO
300200,immune,OHIO
197500,immune,OHIO
274999,hiv,OHIO
4e4,hiv,OHIO
634393,aging,OHIO
361425,breast,OHIO
395e3,stress,OHIO
562690,hiv,OHIO
387568,stress,OHIO
242052,brain,OHIO
192500,stress,Others
372837,stress,Others
488907,stress,Others
622811,immune,Others
428190,aging,Others
192515,stress,Others
233427,hiv,Others
312323,stress,Others
336784,brain,Others
315299,aging,Others
790365,hiv,Others
188191,brain,Others
233188,aging,Others
68473,brain,Others
87056,brain,Others
58002,aging,Others
54294,diabetes,Others
1688865,diabetes,Others
599063,hiv,Others
678649,diabetes,Others
614883,lung,Others
194375,hiv,Others
340156,tumor,Others
344974,aging,Others
382312,immune,Others
168444,tumor,Others
392338,brain,Others
304391,immune,Others
18360,brain,Others
34393,breast,Others
44579,immune,Others
676318,diabetes,Others
103237,hiv,Others
33065,lung,Others
309480,aging,Others
169106,lung,Others
628077,diabetes,Others
170640,lung,Others
355706,breast,Others
117346,lung,Others
28619,aging,Others
684200,hiv,Others
389265,lung,Others
439355,lung,Others
388750,hiv,Others
661360,hiv,Others
30551,tumor,Others
311e3,brain,Others
538851,immune,Others
348832,alcohol,Others
171720,breast,Others
260277,diabetes,Others
1640397,brain,Others
349875,diabetes,Others
164393,brain,Others
379434,tumor,Others
2162e3,lung,Others
34975,breast,Others
355706,tumor,Others
3e4,lung,Others
17452,alcohol,Others
434094,lung,Others
157082,diabetes,Others
66354,lung,Others
99268,alcohol,Others
333204,breast,Others
47187,lung,Others
54294,immune,Others
184656,lung,Others
349875,diabetes,Others
388750,tumor,Others
322663,lung,Others
233250,stress,Others
171720,breast,Others
397023,tumor,Others
28377,diabetes,Others
491593,immune,Others
328691,breast,Others
395149,diabetes,Others
305090,alcohol,Others
348289,alcohol,Others
35902,lung,Others
218906,hiv,Others
325125,diabetes,Others
340156,brain,Others
218591,aging,Others
157663,aging,Others
955929,hiv,Others
170640,diabetes,Others
32005,breast,Others
415329,aging,Others
463511,hiv,Others
66354,lung,Others
130299,brain,Others
388750,diabetes,Others
302724,diabetes,Others
263682,diabetes,Others
1,aging,Others
732265,diabetes,Others
462455,hiv,Others
179388,hiv,Others
587158,diabetes,Others
322663,breast,Others
61010,breast,Others
1082114,alcohol,Others
470018,lung,Others
60618,brain,Others
202928,tumor,Others
122958,aging,Others
461073,brain,Others
32005,breast,Others
466758,hiv,Others
223531,alcohol,Others
135285,aging,Others
338213,diabetes,Others
342100,immune,Others
25388,immune,Others
77750,diabetes,Others
371956,tumor,Others
340156,brain,Others
152448,brain,Others
30921,aging,Others
32921,breast,Others
45095,diabetes,Others
125700,immune,Others
279555,aging,Others
624740,hiv,Others
454935,hiv,Others
355706,breast,Others
608286,diabetes,Others
115003,alcohol,Others
385e3,aging,Others
402498,alcohol,Others
1952103,aging,Others
386287,immune,Others
446055,immune,Others
398750,aging,Others
51e3,alcohol,Others
675366,alcohol,Others
463453,immune,Others
379088,tumor,Others
242752,alcohol,Others
60801,aging,Others
696709,alcohol,Others
628803,hiv,Others
1682796,alcohol,Others
395441,immune,Others
358875,aging,Others
247713,aging,Others
603049,alcohol,Others
123e3,immune,Others
232376,brain,Others
335105,hiv,Others
74195,aging,Others
187625,alcohol,Others
523967,hiv,Others
619775,hiv,Others
729750,hiv,Others
600429,hiv,Others
381918,brain,Others
139430,hiv,Others
368900,immune,Others
535748,hiv,Others
747055,hiv,Others
150935,aging,Others
323039,immune,Others
202054,breast,Others
296400,alcohol,Others
195e3,hiv,Others
247570,aging,Others
208526,hiv,Others
17836,alcohol,Others
545884,tumor,Others
436145,immune,Others
311250,breast,Others
75e3,aging,Others
387930,alcohol,Others
745554,immune,Others
299942,aging,Others
187425,alcohol,Others
375e3,brain,Others
375596,hiv,Others
21934,hiv,Others
311250,breast,Others
152031,tumor,Others
158206,lung,Others
526600,brain,Others
74875,alcohol,Others
185625,aging,Others
75e3,immune,Others
1425551,aging,Others
442150,brain,Others
311250,breast,Others
298057,hiv,Others
486118,brain,Others
